order_id,product_id,customer_id,quantity_ordered,price_each
1150,19,18,4,70.0
1151,8,16,1,50.0
1152,11,17,2,80.0
1153,2,25,4,30.0
1154,13,2,1,70.0
1155,11,18,2,60.0
1156,16,4,4,40.0
1157,11,34,3,70.0
1158,5,15,3,20.0
1159,14,8,4,20.0
1160,16,11,4,40.0
1161,12,10,2,40.0
1162,2,7,1,80.0
1163,4,6,1,20.0
1164,10,33,4,90.0
1165,9,27,2,70.0
1166,3,15,2,50.0
1167,18,19,1,80.0
1168,5,45,1,40.0
1169,4,11,2,70.0
1170,3,16,3,60.0
1171,13,39,2,30.0
1172,16,34,1,50.0
1173,14,43,3,70.0
1174,7,13,2,10.0
1175,20,16,1,90.0
1176,11,10,3,50.0
1177,15,6,4,10.0
1178,10,27,1,30.0
1179,19,42,4,80.0
1180,4,40,1,30.0
1181,8,31,3,80.0
1182,9,28,2,10.0
1183,3,13,2,60.0
1184,20,16,1,20.0
1185,2,5,3,70.0
1186,10,49,2,20.0
1187,1,46,4,10.0
1188,4,17,4,90.0
1189,2,41,2,10.0
1190,4,45,2,80.0
1191,8,45,3,40.0
1192,12,27,2,80.0
1193,10,13,3,40.0
1194,19,35,3,10.0
1195,4,42,3,10.0
1196,20,45,3,10.0
1197,11,37,4,20.0
1198,15,2,4,70.0
1199,10,50,4,30.0
1200,7,11,3,20.0
1201,1,12,1,50.0
1202,12,22,4,80.0
1203,20,23,2,40.0
1204,5,28,1,40.0
1205,5,26,1,70.0
1206,17,35,1,50.0
1207,15,40,2,60.0
1208,18,35,4,80.0
1209,13,3,3,10.0
1210,15,39,4,60.0
1211,8,39,1,70.0
1212,13,3,4,70.0
1213,15,30,2,10.0
1214,11,35,4,50.0
1215,4,48,3,10.0
1216,6,5,4,30.0
1217,16,48,3,30.0
1218,19,7,2,70.0
1219,18,21,4,70.0
1220,7,40,4,40.0
1221,12,23,4,90.0
1222,20,13,1,80.0
1223,12,30,2,30.0
1224,13,8,2,40.0
1225,8,20,3,60.0
1226,19,21,2,10.0
1227,14,41,1,20.0
1228,9,30,2,10.0
1229,13,19,2,20.0
1230,10,49,1,80.0
1231,12,39,3,80.0
1232,7,23,3,50.0
1233,17,3,1,90.0
1234,1,47,3,50.0
1235,18,25,2,50.0
1236,14,35,2,80.0
1237,18,34,4,50.0
1238,9,38,4,80.0
1239,9,28,1,60.0
1240,12,31,3,10.0
1241,19,25,2,90.0
1242,10,6,4,40.0
1243,4,50,4,60.0
1244,14,11,3,60.0
1245,7,3,2,80.0
1246,7,13,1,50.0
1247,3,41,4,70.0
1248,12,40,2,60.0
1249,20,34,2,20.0
1250,10,4,3,80.0
1251,13,35,1,10.0
1252,18,30,2,90.0
1253,16,19,4,60.0
1254,20,11,1,70.0
1255,14,38,1,10.0
1256,9,13,2,10.0
1257,4,8,4,70.0
1258,4,26,4,80.0
1259,10,12,3,20.0
1260,14,11,3,60.0
1261,20,10,1,50.0
1262,12,31,4,60.0
1263,20,35,4,70.0
1264,12,27,2,80.0
1265,14,4,3,30.0
1266,8,23,3,50.0
1267,2,4,2,40.0
1268,12,49,1,70.0
1269,3,7,2,30.0
1270,11,17,4,50.0
1271,17,12,2,60.0
1272,17,19,4,60.0
1273,13,19,4,70.0
1274,16,17,3,70.0
1275,12,16,4,80.0
1276,2,33,1,20.0
1277,4,37,3,10.0
1278,15,39,1,60.0
1279,5,36,2,90.0
1280,13,49,3,20.0
1281,16,34,2,50.0
1282,4,7,3,50.0
1283,17,42,3,60.0
1284,10,14,1,90.0
1285,19,3,3,20.0
1286,1,47,3,40.0
1287,18,37,2,20.0
1288,8,26,2,20.0
1289,3,24,4,10.0
1290,11,30,4,20.0
1291,4,17,3,90.0
1292,9,4,2,40.0
1293,11,45,2,70.0
1294,11,26,2,90.0
1295,9,35,3,90.0
1296,3,44,2,10.0
1297,18,45,1,10.0
1298,12,8,4,60.0
1299,19,13,3,50.0
1300,2,31,2,80.0
1301,6,31,2,90.0
1302,16,8,2,30.0
1303,14,1,4,60.0
1304,10,44,2,50.0
1305,8,27,4,50.0
1306,19,45,1,10.0
1307,17,47,3,60.0
1308,15,36,1,10.0
1309,5,40,2,80.0
1310,6,9,4,80.0
1311,2,23,4,40.0
1312,12,24,3,30.0
1313,6,15,2,10.0
1314,14,6,4,50.0
1315,10,18,4,60.0
1316,17,32,1,30.0
1317,6,45,1,20.0
1318,1,22,1,10.0
1319,1,11,2,90.0
1320,1,50,1,70.0
1321,5,47,4,80.0
1322,2,38,3,30.0
1323,7,32,4,40.0
1324,17,30,3,10.0
1325,12,50,1,80.0
1326,16,45,4,20.0
1327,20,2,1,90.0
1328,12,9,1,70.0
1329,9,29,2,20.0
1330,7,27,4,90.0
1331,19,9,4,90.0
1332,1,41,1,60.0
1333,19,31,1,40.0
1334,9,11,2,70.0
1335,13,21,4,80.0
1336,15,13,3,10.0
1337,20,44,3,30.0
1338,15,14,1,30.0
1339,8,37,3,10.0
1340,5,48,2,70.0
1341,5,19,4,40.0
1342,8,5,4,90.0
1343,7,33,3,80.0
1344,4,19,4,90.0
1345,5,25,2,10.0
1346,17,39,3,90.0
1347,16,18,1,10.0
1348,14,2,1,50.0
1349,17,41,1,40.0
1350,2,7,1,30.0
1351,16,40,3,90.0
1352,9,19,3,20.0
1353,13,42,3,80.0
1354,13,11,2,30.0
1355,5,13,1,60.0
1356,7,23,4,40.0
1357,6,22,3,50.0
1358,9,28,4,50.0
1359,17,43,4,20.0
1360,12,46,4,50.0
1361,7,25,1,70.0
1362,11,48,4,50.0
1363,14,33,1,50.0
1364,2,45,2,80.0
1365,12,17,3,40.0
1366,2,47,4,60.0
1367,8,20,3,60.0
1368,19,19,1,90.0
1369,15,25,2,30.0
1370,16,28,1,50.0
1371,16,30,3,70.0
1372,20,17,1,90.0
1373,14,36,4,50.0
1374,8,33,4,90.0
1375,7,44,4,60.0
1376,6,41,4,90.0
1377,13,17,3,60.0
1378,1,13,4,50.0
1379,9,43,3,50.0
1380,1,7,4,30.0
1381,5,2,3,40.0
1382,18,12,2,10.0
1383,15,10,3,30.0
1384,15,49,1,30.0
1385,19,22,2,40.0
1386,1,1,3,40.0
1387,4,3,1,90.0
1388,16,22,1,10.0
1389,15,4,4,70.0
1390,9,4,2,60.0
1391,6,1,4,60.0
1392,8,11,3,50.0
1393,16,47,3,40.0
1394,13,4,1,80.0
1395,12,10,4,90.0
1396,7,28,1,30.0
1397,13,32,2,60.0
1398,3,9,4,50.0
1399,1,49,4,70.0
1400,7,41,1,20.0
1401,12,15,4,10.0
1402,3,44,2,10.0
1403,15,19,3,50.0
1404,8,45,4,10.0
1405,18,43,2,80.0
1406,9,10,2,10.0
1407,7,48,4,40.0
1408,4,36,4,30.0
1409,13,33,3,70.0
1410,8,41,1,60.0
1411,2,39,1,10.0
1412,5,48,4,20.0
1413,1,34,1,20.0
1414,2,3,3,40.0
1415,5,8,1,50.0
1416,10,38,2,30.0
1417,9,43,2,10.0
1418,1,48,3,10.0
1419,8,41,2,30.0
1420,4,19,4,30.0
1421,7,12,3,20.0
1422,10,14,2,20.0
1423,13,17,3,50.0
1424,4,40,3,50.0
1425,2,14,4,30.0
1426,3,41,2,50.0
1427,9,34,3,80.0
1428,6,12,2,60.0
1429,18,41,3,30.0
1430,6,12,2,80.0
1431,3,25,1,60.0
1432,1,47,2,10.0
1433,3,8,3,90.0
1434,14,26,1,90.0
1435,14,2,4,40.0
1436,5,45,1,90.0
1437,17,48,1,90.0
1438,15,30,1,70.0
1439,14,24,2,40.0
1440,10,27,3,10.0
1441,12,13,4,90.0
1442,2,30,3,80.0
1443,2,34,1,90.0
1444,5,30,1,60.0
1445,16,27,3,40.0
1446,11,35,4,50.0
1447,11,16,2,40.0
1448,2,34,2,60.0
1449,14,15,1,10.0
1450,9,7,1,30.0
1451,18,36,1,40.0
1452,7,2,3,80.0
1453,8,16,2,90.0
1454,9,6,1,40.0
1455,2,18,2,90.0
1456,3,22,3,40.0
1457,1,31,1,40.0
1458,13,28,2,30.0
1459,19,4,4,40.0
1460,1,33,3,60.0
1461,13,40,3,70.0
1462,10,20,3,90.0
1463,6,42,1,30.0
1464,5,13,1,20.0
1465,6,16,4,60.0
1466,10,17,3,20.0
1467,7,47,3,90.0
1468,10,41,3,70.0
1469,16,13,3,50.0
1470,9,28,1,70.0
1471,13,20,1,10.0
1472,2,34,3,40.0
1473,1,22,2,20.0
1474,16,14,2,70.0
1475,15,14,2,60.0
1476,4,10,1,80.0
1477,6,50,1,30.0
1478,14,46,3,60.0
1479,20,39,1,30.0
1480,11,30,1,70.0
1481,4,5,3,20.0
1482,18,26,3,60.0
1483,6,40,1,60.0
1484,14,12,1,60.0
1485,11,1,2,90.0
1486,8,19,2,50.0
1487,5,19,4,60.0
1488,15,31,2,10.0
1489,16,8,2,50.0
1490,19,1,1,40.0
1491,15,33,3,80.0
1492,14,35,1,60.0
1493,18,6,4,40.0
1494,19,36,1,60.0
1495,8,9,2,50.0
1496,4,21,4,50.0
1497,20,16,3,10.0
1498,18,1,1,80.0
1499,8,37,4,40.0
1500,13,2,4,30.0
1501,4,19,1,10.0
1502,8,18,1,40.0
1503,18,26,2,50.0
1504,11,45,2,40.0
1505,16,6,1,60.0
1506,5,21,4,20.0
1507,11,49,1,90.0
1508,2,37,1,60.0
1509,10,41,4,20.0
1510,2,26,4,50.0
1511,7,19,3,10.0
1512,14,40,1,40.0
1513,7,32,2,30.0
1514,8,30,4,70.0
1515,12,5,1,40.0
1516,20,37,1,10.0
1517,6,48,2,20.0
1518,11,32,1,50.0
1519,7,30,2,30.0
1520,9,10,1,40.0
1521,12,31,4,10.0
1522,8,8,1,80.0
1523,13,21,4,60.0
1524,6,1,1,20.0
1525,10,42,1,20.0
1526,7,28,2,40.0
1527,20,28,4,10.0
1528,10,40,1,30.0
1529,13,1,2,30.0
1530,17,46,1,60.0
1531,15,40,4,40.0
1532,15,40,2,80.0
1533,5,2,3,10.0
1534,5,16,3,10.0
1535,5,7,4,60.0
1536,7,26,1,80.0
1537,10,15,3,20.0
1538,10,47,3,20.0
1539,3,50,3,80.0
1540,14,20,4,20.0
1541,2,22,3,90.0
1542,15,46,3,70.0
1543,10,48,2,60.0
1544,10,45,3,30.0
1545,17,31,4,10.0
1546,18,1,3,70.0
1547,16,41,2,60.0
1548,6,1,3,30.0
1549,9,46,4,70.0
1550,10,19,1,20.0
1551,8,4,1,10.0
1552,3,38,1,90.0
1553,5,39,1,10.0
1554,20,45,3,40.0
1555,8,25,1,50.0
1556,9,21,1,80.0
1557,1,31,3,30.0
1558,3,39,4,10.0
1559,6,17,3,70.0
1560,20,17,2,10.0
1561,13,41,2,30.0
1562,2,44,4,80.0
1563,20,46,1,70.0
1564,9,30,4,10.0
1565,9,40,4,60.0
1566,4,34,2,90.0
1567,10,42,3,60.0
1568,10,13,3,80.0
1569,8,4,3,30.0
1570,19,33,3,30.0
1571,5,6,2,10.0
1572,10,10,1,20.0
1573,16,46,1,40.0
1574,1,32,2,90.0
1575,20,14,3,10.0
1576,19,8,3,30.0
1577,18,12,1,20.0
1578,9,12,1,10.0
1579,13,32,2,30.0
1580,2,35,2,20.0
1581,17,41,1,30.0
1582,8,15,4,60.0
1583,1,17,1,30.0
1584,11,17,3,90.0
1585,3,27,1,20.0
1586,8,35,1,40.0
1587,16,30,1,40.0
1588,11,16,1,20.0
1589,10,2,3,70.0
1590,16,26,2,20.0
1591,9,36,4,10.0
1592,2,28,3,50.0
1593,6,7,3,50.0
1594,10,12,2,10.0
1595,18,22,4,30.0
1596,8,38,3,80.0
1597,6,25,1,20.0
1598,19,34,2,90.0
1599,9,24,4,30.0
1600,16,30,2,40.0
1601,2,14,3,80.0
1602,8,9,4,50.0
1603,7,14,3,90.0
1604,5,30,1,50.0
1605,16,28,4,20.0
1606,2,48,2,90.0
1607,3,4,1,80.0
1608,20,3,4,30.0
1609,15,7,3,90.0
1610,7,26,2,70.0
1611,2,35,3,40.0
1612,13,3,4,10.0
1613,1,8,1,50.0
1614,5,3,4,30.0
1615,8,45,2,20.0
1616,9,16,4,60.0
1617,12,3,3,80.0
1618,3,27,4,90.0
1619,5,46,1,70.0
1620,11,37,2,20.0
1621,4,12,3,10.0
1622,12,28,3,30.0
1623,18,49,4,90.0
1624,19,23,2,40.0
1625,3,14,2,70.0
1626,8,30,3,20.0
1627,14,8,4,20.0
1628,1,50,4,10.0
1629,7,13,1,60.0
1630,6,39,3,80.0
1631,10,44,4,40.0
1632,8,38,4,20.0
1633,5,31,3,70.0
1634,10,40,3,10.0
1635,15,2,4,80.0
1636,6,3,2,90.0
1637,10,15,3,20.0
1638,4,3,1,10.0
1639,16,30,1,90.0
1640,4,42,1,90.0
1641,4,10,1,70.0
1642,13,49,4,80.0
1643,18,49,1,40.0
1644,2,39,1,60.0
1645,13,13,3,20.0
1646,20,22,1,50.0
1647,20,40,2,70.0
1648,7,4,1,20.0
1649,19,49,4,60.0
1650,13,24,4,60.0
1651,12,27,2,60.0
1652,9,46,2,10.0
1653,8,37,1,50.0
1654,13,23,2,80.0
1655,13,37,3,30.0
1656,20,50,2,20.0
1657,13,33,4,20.0
1658,11,35,3,50.0
1659,6,27,4,40.0
1660,7,14,1,80.0
1661,16,15,3,10.0
1662,10,14,4,90.0
1663,14,36,2,50.0
1664,7,31,4,40.0
1665,20,32,3,40.0
1666,14,24,2,40.0
1667,6,43,4,60.0
1668,12,9,4,20.0
1669,8,12,3,90.0
1670,10,8,4,40.0
1671,19,38,2,50.0
1672,6,27,2,70.0
1673,14,27,2,30.0
1674,4,27,4,40.0
1675,20,24,4,80.0
1676,6,3,1,20.0
1677,8,40,4,60.0
1678,14,4,3,30.0
1679,8,30,2,40.0
1680,6,28,3,10.0
1681,16,10,2,60.0
1682,20,10,4,70.0
1683,18,29,1,50.0
1684,11,25,1,50.0
1685,12,2,3,70.0
1686,20,29,4,70.0
1687,15,41,2,50.0
1688,8,4,4,40.0
1689,8,21,1,20.0
1690,17,17,3,80.0
1691,3,6,4,30.0
1692,12,16,2,50.0
1693,19,14,4,70.0
1694,3,42,3,70.0
1695,15,32,4,40.0
1696,17,40,1,50.0
1697,10,1,2,20.0
1698,8,14,2,90.0
1699,6,42,2,90.0
1700,7,11,3,90.0
1701,15,17,3,90.0
1702,6,37,4,70.0
1703,16,22,3,20.0
1704,10,46,2,90.0
1705,15,35,3,50.0
1706,11,38,3,30.0
1707,6,41,4,50.0
1708,2,17,1,10.0
1709,13,16,4,10.0
1710,20,37,1,60.0
1711,18,4,2,70.0
1712,1,23,2,60.0
1713,16,16,3,70.0
1714,6,8,1,40.0
1715,9,16,1,50.0
1716,8,41,1,50.0
1717,5,21,4,40.0
1718,19,44,4,70.0
1719,10,5,3,90.0
1720,11,48,4,70.0
1721,15,39,4,20.0
1722,14,10,2,90.0
1723,20,24,2,50.0
1724,15,3,2,10.0
1725,14,46,4,30.0
1726,17,41,3,50.0
1727,13,34,3,50.0
1728,4,22,1,70.0
1729,18,40,4,70.0
1730,8,30,2,20.0
1731,17,49,2,30.0
1732,1,1,4,10.0
1733,11,31,1,90.0
1734,4,10,2,30.0
1735,15,13,2,90.0
1736,7,33,2,70.0
1737,2,10,4,40.0
1738,3,35,3,30.0
1739,18,4,3,90.0
1740,1,30,1,30.0
1741,7,49,1,10.0
1742,14,19,3,40.0
1743,12,29,3,50.0
1744,11,45,2,30.0
1745,11,41,3,10.0
1746,8,32,1,90.0
1747,16,15,2,50.0
1748,12,48,3,50.0
1749,7,41,4,20.0
1750,9,23,3,80.0
1751,8,7,1,60.0
1752,1,19,3,40.0
1753,2,5,4,50.0
1754,12,26,2,40.0
1755,5,33,1,10.0
1756,19,1,4,80.0
1757,8,24,4,20.0
1758,10,31,2,70.0
1759,1,36,4,10.0
1760,3,43,4,70.0
1761,18,40,2,10.0
1762,10,35,1,20.0
1763,8,7,2,60.0
1764,11,4,3,40.0
1765,13,20,2,60.0
1766,12,17,2,10.0
1767,20,24,4,20.0
1768,13,33,2,80.0
1769,19,5,1,70.0
1770,18,26,3,20.0
1771,8,43,1,80.0
1772,1,21,1,50.0
1773,9,31,1,40.0
1774,6,28,3,30.0
1775,13,11,1,60.0
1776,9,37,4,80.0
1777,11,27,2,90.0
1778,20,27,2,70.0
1779,12,43,1,50.0
1780,9,33,4,90.0
1781,19,23,4,10.0
1782,1,16,2,60.0
1783,6,27,4,70.0
1784,11,50,1,50.0
1785,10,27,3,30.0
1786,13,50,3,10.0
1787,14,22,1,90.0
1788,14,14,4,40.0
1789,11,37,3,50.0
1790,12,45,1,80.0
1791,8,44,3,20.0
1792,8,14,4,40.0
1793,14,44,3,20.0
1794,15,38,4,20.0
1795,8,18,2,20.0
1796,14,32,2,20.0
1797,5,14,4,50.0
1798,20,35,3,30.0
1799,11,39,3,80.0
1800,11,24,1,40.0
1801,6,48,4,80.0
1802,6,14,2,80.0
1803,4,4,1,30.0
1804,6,4,1,10.0
1805,8,47,3,50.0
1806,2,21,1,10.0
1807,15,50,4,90.0
1808,19,32,1,10.0
1809,19,3,2,20.0
1810,3,25,4,50.0
1811,1,22,3,40.0
1812,16,46,2,90.0
1813,1,24,3,60.0
1814,2,20,2,20.0
1815,11,13,3,40.0
1816,2,8,4,20.0
1817,3,31,1,20.0
1818,5,5,2,40.0
1819,9,12,3,80.0
1820,10,13,3,90.0
1821,2,18,2,90.0
1822,18,9,4,80.0
1823,17,25,4,90.0
1824,13,34,3,20.0
1825,19,34,4,20.0
1826,7,17,2,40.0
1827,1,38,2,60.0
1828,12,26,3,40.0
1829,16,7,1,90.0
1830,18,28,2,50.0
1831,3,15,3,20.0
1832,7,13,4,60.0
1833,1,35,4,90.0
1834,4,45,2,80.0
1835,6,49,4,90.0
1836,10,38,4,80.0
1837,1,23,2,70.0
1838,16,42,4,30.0
1839,9,8,2,90.0
1840,6,17,2,70.0
1841,11,22,1,10.0
1842,14,32,4,90.0
1843,15,2,3,10.0
1844,2,34,4,70.0
1845,2,43,4,10.0
1846,15,43,3,30.0
1847,1,20,1,20.0
1848,12,11,4,70.0
1849,13,31,4,70.0
1850,16,6,4,40.0
1851,11,37,4,40.0
1852,16,3,4,10.0
1853,6,37,3,90.0
1854,3,44,2,70.0
1855,13,8,2,50.0
1856,2,19,4,70.0
1857,4,32,2,50.0
1858,12,42,4,60.0
1859,17,6,2,50.0
1860,5,20,3,90.0
1861,1,42,1,80.0
1862,17,47,2,60.0
1863,5,25,1,70.0
1864,4,46,4,30.0
1865,18,26,2,40.0
1866,19,7,1,50.0
1867,6,43,2,80.0
1868,18,40,3,20.0
1869,3,44,3,80.0
1870,14,39,1,30.0
1871,11,47,2,60.0
1872,8,33,4,70.0
1873,14,12,2,90.0
1874,13,46,4,60.0
1875,12,39,1,60.0
1876,12,45,2,60.0
1877,14,23,3,10.0
1878,3,32,3,60.0
1879,8,30,3,90.0
1880,20,43,4,70.0
1881,5,33,3,90.0
1882,10,32,2,30.0
1883,3,5,4,60.0
1884,20,29,4,60.0
1885,19,49,4,20.0
1886,14,5,1,60.0
1887,1,10,2,90.0
1888,3,12,4,40.0
1889,19,42,4,50.0
1890,10,9,2,50.0
1891,11,28,3,90.0
1892,18,45,4,10.0
1893,2,26,4,80.0
1894,6,18,4,50.0
1895,1,26,3,60.0
1896,19,12,1,20.0
1897,7,36,3,40.0
1898,7,50,1,60.0
1899,20,15,1,60.0
1900,18,8,1,70.0
1901,11,17,1,30.0
1902,8,36,2,50.0
1903,10,46,2,80.0
1904,14,27,1,40.0
1905,13,10,4,10.0
1906,3,46,2,10.0
1907,15,9,3,10.0
1908,11,35,3,50.0
1909,16,7,4,30.0
1910,7,45,4,60.0
1911,1,32,1,20.0
1912,12,15,1,50.0
1913,10,43,1,80.0
1914,13,28,4,40.0
1915,1,25,1,70.0
1916,2,16,3,20.0
1917,16,4,2,80.0
1918,20,8,4,80.0
1919,13,11,4,80.0
1920,2,22,3,70.0
1921,17,29,3,40.0
1922,2,13,3,40.0
1923,8,3,4,60.0
1924,9,47,3,60.0
1925,18,2,2,20.0
1926,13,41,1,50.0
1927,19,34,2,50.0
1928,3,33,3,40.0
1929,13,23,1,70.0
1930,14,22,3,50.0
1931,18,22,1,50.0
1932,4,8,4,20.0
1933,13,38,1,10.0
1934,19,1,4,20.0
1935,8,31,3,20.0
1936,19,10,2,70.0
1937,20,39,2,70.0
1938,17,10,2,80.0
1939,13,29,2,30.0
1940,2,24,2,20.0
1941,20,2,3,20.0
1942,12,15,4,40.0
1943,4,42,4,20.0
1944,17,31,1,10.0
1945,4,4,1,90.0
1946,13,44,1,70.0
1947,3,4,2,20.0
1948,19,40,4,80.0
1949,10,1,1,20.0
1950,16,6,2,10.0
1951,3,3,1,80.0
1952,2,19,4,80.0
1953,6,21,1,20.0
1954,1,22,4,30.0
1955,17,46,1,60.0
1956,18,26,1,40.0
1957,10,41,4,10.0
1958,11,41,3,30.0
1959,11,18,2,40.0
1960,20,26,2,50.0
1961,6,49,4,20.0
1962,17,38,3,20.0
1963,10,3,2,60.0
1964,16,37,3,60.0
1965,12,15,2,40.0
1966,15,38,4,40.0
1967,5,32,1,40.0
1968,14,14,2,20.0
1969,14,30,2,30.0
1970,18,37,3,90.0
1971,13,4,3,80.0
1972,18,4,3,70.0
1973,13,31,1,50.0
1974,16,32,1,60.0
1975,1,45,3,90.0
1976,17,45,1,10.0
1977,5,38,3,80.0
1978,5,10,2,40.0
1979,3,32,3,30.0
1980,8,3,3,20.0
1981,17,3,1,30.0
1982,14,15,1,10.0
1983,19,43,3,90.0
1984,8,29,1,50.0
1985,13,10,1,10.0
1986,7,11,4,40.0
1987,7,46,1,60.0
1988,7,19,3,30.0
1989,20,13,2,70.0
1990,4,2,1,10.0
1991,5,21,4,40.0
1992,20,11,3,40.0
1993,4,24,2,40.0
1994,5,37,1,60.0
1995,4,26,3,10.0
1996,2,43,1,90.0
1997,1,39,2,60.0
1998,5,32,1,70.0
1999,16,47,4,10.0
2000,14,9,2,50.0
2001,2,30,4,70.0
2002,14,37,2,80.0
2003,19,30,1,80.0
2004,2,42,2,80.0
2005,2,21,1,20.0
2006,11,28,4,70.0
2007,2,4,3,40.0
2008,18,41,4,10.0
2009,11,47,4,10.0
2010,16,30,3,70.0
2011,1,23,1,20.0
2012,5,6,4,90.0
2013,3,34,1,10.0
2014,1,7,2,40.0
2015,16,22,2,40.0
2016,16,35,1,90.0
2017,8,22,4,80.0
2018,12,44,2,90.0
2019,19,30,2,90.0
2020,2,19,2,10.0
2021,3,31,1,70.0
2022,5,1,4,50.0
2023,1,39,4,30.0
2024,5,15,4,30.0
2025,16,12,3,50.0
2026,18,47,4,20.0
2027,10,5,3,30.0
2028,19,11,2,10.0
2029,5,36,2,20.0
2030,16,49,3,20.0
2031,6,24,2,80.0
2032,18,6,1,50.0
2033,2,44,2,80.0
2034,11,50,4,10.0
2035,4,4,2,20.0
2036,17,47,3,30.0
2037,7,46,4,60.0
2038,16,28,1,80.0
2039,14,13,3,30.0
2040,16,12,2,50.0
2041,2,31,1,10.0
2042,1,26,2,50.0
2043,1,43,4,60.0
2044,13,25,4,30.0
2045,4,2,1,20.0
2046,20,23,2,80.0
2047,3,43,1,40.0
2048,11,4,1,10.0
2049,17,21,1,60.0
2050,3,40,2,50.0
2051,4,42,2,50.0
2052,8,3,3,60.0
2053,15,26,2,50.0
2054,19,28,4,30.0
2055,17,6,4,90.0
2056,7,18,2,30.0
2057,3,38,1,30.0
2058,1,49,2,70.0
2059,14,1,1,30.0
2060,17,7,3,20.0
2061,19,10,1,90.0
2062,20,9,3,80.0
2063,7,19,1,30.0
2064,17,16,3,60.0
2065,12,12,1,40.0
2066,2,7,4,60.0
2067,18,19,3,50.0
2068,6,21,1,40.0
2069,20,34,4,50.0
2070,1,18,2,40.0
2071,20,46,4,80.0
2072,3,11,1,20.0
2073,5,40,3,50.0
2074,6,16,3,40.0
2075,14,39,2,50.0
2076,9,49,4,70.0
2077,9,28,2,20.0
2078,5,37,4,30.0
2079,7,26,1,70.0
2080,9,33,3,10.0
2081,9,24,1,90.0
2082,16,7,1,20.0
2083,13,22,1,20.0
2084,12,21,3,90.0
2085,13,29,2,50.0
2086,18,21,4,90.0
2087,10,42,2,90.0
2088,2,30,2,30.0
2089,13,11,1,60.0
2090,19,27,2,70.0
2091,1,9,3,30.0
2092,6,30,2,20.0
2093,8,29,3,60.0
2094,9,3,1,20.0
2095,2,14,4,80.0
2096,1,30,4,50.0
2097,3,15,3,80.0
2098,18,28,3,20.0
2099,18,6,3,50.0
2100,3,1,2,60.0
2101,3,37,4,50.0
2102,20,16,3,90.0
2103,7,25,4,70.0
2104,18,17,2,40.0
2105,10,30,3,80.0
2106,3,22,3,30.0
2107,9,5,4,80.0
2108,19,7,2,80.0
2109,10,6,2,20.0
2110,12,34,3,70.0
2111,3,32,1,40.0
2112,10,43,3,10.0
2113,17,9,3,40.0
2114,14,47,1,30.0
2115,5,3,4,50.0
2116,8,8,2,40.0
2117,3,23,4,80.0
2118,10,9,2,60.0
2119,9,19,4,30.0
2120,13,45,1,60.0
2121,13,45,2,10.0
2122,19,32,1,40.0
2123,20,28,3,40.0
2124,18,7,2,60.0
2125,3,46,1,30.0
2126,3,36,4,70.0
2127,14,29,1,40.0
2128,19,24,2,10.0
2129,9,28,3,80.0
2130,17,27,3,60.0
2131,16,18,1,90.0
2132,9,1,4,90.0
2133,7,6,4,50.0
2134,4,20,3,80.0
2135,18,42,1,40.0
2136,16,24,4,80.0
2137,11,35,4,20.0
2138,2,26,1,90.0
2139,2,27,2,80.0
2140,13,8,3,60.0
2141,6,1,4,60.0
2142,5,10,3,80.0
2143,20,20,2,70.0
2144,5,43,2,20.0
2145,11,31,1,60.0
2146,7,15,2,70.0
2147,7,38,1,30.0
2148,9,38,1,90.0
2149,4,49,1,70.0
2150,12,19,4,10.0
2151,9,4,3,20.0
2152,2,6,2,80.0
2153,15,20,1,30.0
2154,6,7,4,70.0
2155,18,23,4,80.0
2156,1,9,3,60.0
2157,3,41,4,60.0
2158,3,2,4,90.0
2159,20,3,2,60.0
2160,3,15,4,20.0
2161,17,48,1,20.0
2162,5,5,2,10.0
2163,13,3,1,70.0
2164,16,37,4,20.0
2165,1,36,1,20.0
2166,5,23,1,20.0
2167,2,31,3,60.0
2168,1,43,2,70.0
2169,6,32,2,40.0
2170,5,15,4,20.0
2171,13,37,2,50.0
2172,10,9,4,10.0
2173,17,2,3,80.0
2174,9,34,3,80.0
2175,13,43,4,60.0
2176,13,47,4,40.0
2177,17,50,2,20.0
2178,9,24,2,60.0
2179,6,39,1,20.0
2180,1,33,2,60.0
2181,15,50,2,30.0
2182,14,27,2,20.0
2183,15,38,4,70.0
2184,16,41,3,30.0
2185,5,25,3,60.0
2186,10,21,1,80.0
2187,12,50,1,30.0
2188,16,42,2,90.0
2189,15,8,2,10.0
2190,8,24,2,60.0
2191,12,10,2,80.0
2192,14,49,3,80.0
2193,18,31,2,80.0
2194,13,5,4,30.0
2195,19,18,2,80.0
2196,4,44,4,90.0
2197,10,36,4,30.0
2198,6,22,4,90.0
2199,4,47,4,40.0
2200,3,33,2,30.0
2201,6,38,1,70.0
2202,5,18,3,70.0
2203,20,12,2,80.0
2204,1,32,4,90.0
2205,5,21,4,60.0
2206,18,23,3,70.0
2207,19,2,2,20.0
2208,14,28,1,50.0
2209,9,20,3,30.0
2210,12,12,1,10.0
2211,4,40,3,40.0
2212,16,4,2,40.0
2213,15,49,4,70.0
2214,3,41,4,60.0
2215,19,47,4,60.0
2216,7,30,4,70.0
2217,14,25,1,70.0
2218,7,38,3,20.0
2219,7,37,3,80.0
2220,11,46,2,60.0
2221,12,37,1,60.0
2222,6,40,4,20.0
2223,8,1,1,20.0
2224,3,36,1,60.0
